tipo,pregunta,materia,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,opcion_f,correctas,respuesta_correcta,respuesta_modelo,criterios
abierta,¿De qué manera se solicita un Mecanismo Alternativo de Solución de Controversias (MASC) en materia Penal?,Derecho,,,,,,,,"Es el Órgano Especializado en Mecanismos Alternativos de Solución de Controversias en Materia Penal y de Justicia para Adolescentes, encargado de tramitar los mecanismos alternativos (mediación, conciliación o junta restaurativa), que conduzcan a las soluciones alternas.",,
abierta,¿En qué casos procede un MASC para celebrar un acuerdo reparatorio?,Derecho,,,,,,,,Es el profesional certificado del Órgano cuya función es propiciar la participación de los intervinientes en los mecanismos alternativos.,,
abierta,¿Qué efectos tiene un Acuerdo Reparatorio emanado de la aplicación de un MASC?,Derecho,,,,,,,,"Se solicita la salida alterna (acuerdo reparatorio o suspensión condicional) ante un Juez de Control, quien derivará el asunto al Órgano Especializado en Mecanismos Alternativos de Solución de Controversias (OEMASC), a través de la Unidad de Gestión Judicial, para que el imputado y la víctima u ofendido se presenten al OEMASC a recibir el servicio.",,
abierta,¿Qué sucede si el imputado o acusado incumple el Acuerdo Reparatorio?,Derecho,,,,,,,,"En materia penal cuando se trate de un delito de querella, culposo, patrimonial sin violencia sobre las personas, exceptuando la violencia familiar, asimismo en materia de adolescentes es procedente en todas las conductas que no ameriten medida de internamiento.",,
abierta,¿Qué efectos tiene un Plan de Reparación emanado de la aplicación de un MASC?,Derecho,,,,,,,,"Una vez que el Juez de Control aprueba el Acuerdo Reparatorio en términos del Código Nacional de Procedimientos Penales, se extingue la acción penal.",,
abierta,¿Qué es un acuerdo de sometimiento o sumisión?,Derecho,,,,,,,,"Inmediatamente se informa al Juez de Control, a través de la Unidad de Gestión Judicial, a efecto de que decrete el incumplimiento y se retome el proceso penal.",,
abierta,¿Qué es alterutralidad?,Derecho,,,,,,,,Es un elemento necesario para la procedencia de una suspensión condicional del proceso en términos del Código Nacional de Procedimientos Penales.,,
abierta,¿Qué es analogía?,Derecho,,,,,,,,"Es el pacto suscrito por los mediados o mediables para someter su controversia al procedimiento de mediación o conciliación, donde se establecen las bases y reglas mínimas del procedimiento, precisan sus derechos y obligaciones y se comprometen a no grabar imágenes o sonidos derivados de las sesiones de mediación y a no llamar al Mediador",,
abierta,¿Qué es comediación?,Derecho,,,,,,,,Es la capacidad del Mediador de sentir que los mediados son igual a él. De entender y comprender a los mediados sin distinción y sin privilegios de ningún tipo.,,
abierta,¿Qué es conciliación?,Derecho,,,,,,,,Significa comparación o relación entre varias razones o conceptos y la habilidad de comparar o relacionar dos o más objetos o experiencias de manera positiva.,,
abierta,¿Qué es conciliación extrajudicial?,Derecho,,,,,,,,Significa que el procedimiento de mediación o una de sus sesiones es conducida por dos o más Mediadores.,,
abierta,¿Qué es conciliación intraprocesal?,Derecho,,,,,,,,Es la acción mediante la cual dos posturas encontradas se ponen de acuerdo y llegan a un arreglo beneficioso.,,
abierta,¿Qué es confidencialidad?,Derecho,,,,,,,,Es la acción de ponerse de acuerdo fuera de juicio.,,
abierta,¿Qué es conflicto?,Derecho,,,,,,,,Es la acción de ponerse de acuerdo dentro de un procedimiento oficial y formal.,,
abierta,¿Qué es confrontación?,Derecho,,,,,,,,Es la característica de la información que le permite mantenerse oculta e inaccesible a todos.,,
abierta,¿Qué es connotación positiva?,Derecho,,,,,,,,"Es la divergencia percibida de intereses, sentires, pensares o haceres.",,
abierta,¿Qué es convenio de mediación?,Derecho,,,,,,,,Es el acto de poner a una persona o cosa enfrente con objeto de encontrar una solución o cumplir con algún objetivo.,,
abierta,¿Qué es encuadre?,Derecho,,,,,,,,"Es el énfasis llevado a cabo generalmente por el Mediador de una palabra, enunciado, imagen, actitud o conducta, con el propósito de que sea conscientemente valorada.",,
abierta,¿Qué es expediente de mediación?,Derecho,,,,,,,,"Es el acto formalmente jurídico y de naturaleza moral y ética que corona todo proceso exitoso de mediación, en cuyo contenido se traza la solución, la prevención o la minimización de las secuelas de un determinado conflicto.",,
abierta,¿Qué es familiograma?,Derecho,,,,,,,,"Es la exposición detallada de la naturaleza, principios, reglas mínimas, dinámica, estructura y fines del procedimiento de mediación o conciliación.",,
abierta,¿Qué es imparcialidad?,Derecho,,,,,,,,Es el documento donde se contienen las constancias del procedimiento de mediación.,,
abierta,¿Qué es la mediación?,Derecho,,,,,,,,"Es la gráfica que se utiliza como instrumento para valorar la dinámica, la composición, la estructura, el tipo de familia, las relaciones, los roles que asumen y el ciclo evolutivo por el cual está cursando la familia en un momento determinado (también llamado genograma).",,
abierta,¿Cuál es la Función del tercero involucrado en un arbitraje?,Derecho,,,,,,,,Es la actitud del Mediador de no tomar partido por ninguna de las partes.,,
abierta,"¿Como El Título IV del Código de Comercio, define el arbitraje?",Derecho,,,,,,,,"Procedimiento voluntario, mínimamente formal, confidencial e integrador a través del cual un tercero imparcial y alterarla interviene para ayudar a las partes en conflicto a trabajar cooperativamente, intentando lograr un acuerdo mutuamente satisfactorio o aceptable. No es un simple comunicador que acerca a las partes y que les propone una o varias soluciones, ahora él emite una resolución que goza de carácter obligatorio. “Sin embargo, para que el arbitraje pueda funcionar es necesario que previamente las partes hayan aceptado, de común acuerdo, someterse a este medio de solución”.",,
abierta,¿Cuáles son presupuestos que son parte fundamental para que el arbitraje pueda llevarse a cabo para resolver una controversia?,Derecho,,,,,,,,Es el procedimiento arbitral de carácter comercial con independencia de que sea o no una institución arbitral permanente ante la que se lleve a cabo.,,
abierta,Concepto de Cláusula compromisoria:,Derecho,,,,,,,,1. Existencia de un contrato 2. Incluir dentro del mismo la “Cláusula compromisoria” 3. Compromiso arbitral 4. Contrato arbitral o contrato de arbitraje,,
abierta,Concepto de Compromiso Arbitral:,Derecho,,,,,,,,Es un apartado dentro del contrato en virtud del cual las partes estipulan que en caso de surgir una contienda jurídica entre ellas se someterán para su arreglo a un arbitraje.,,
abierta,Concepto de Contrato Arbitral:,Derecho,,,,,,,,"Es el acuerdo pactado entre las partes, una vez que ya se suscitó una controversia jurídica entre ellos, para que su lid sea dirimida en el porvenir por medio del arbitraje; es decir, el compromiso se conviene después de planteado el pleito actual.",,
abierta,¿Cuáles son tres campos del Arbitraje Comercial?,Derecho,,,,,,,,"Es definido como el acuerdo de voluntades entre los contendientes y el árbitro designado, en el que se consignan las obligaciones y derechos de los árbitros en relación con las partes, así como el plazo para resolver, los honorarios a cubrir, entre otros.",,
abierta,¿Cuál es el marco jurídico que regula al arbitraje?,Derecho,,,,,,,,1. Arbitraje Comercial Nacional 2. Arbitraje Comercial Regional 3. Arbitraje Comercial Internacional,,
abierta,Concepto de Acuerdo de arbitraje.,Derecho,,,,,,,, Constitución Política de los Estados Unidos Mexicanos  Los Tratados Internacionales suscritos por México  El Código de Comercio  El Código Federal de Procedimientos Civiles (supletorio)  Las Leyes particulares (especiales) que versen sobre una materia específica de comercio o mercantiles,,
abierta,Concepto de Costas.,Derecho,,,,,,,,"Es el acuerdo que las partes deciden someter sus controversias derivadas de una relación jurídica, contractual o no. Pueden adoptar la forma de una cláusula compromisoria incluida en un contrato o la forma de un acuerdo independiente",,
abierta,¿Que se entiende por Derecho de Impugnar?,Derecho,,,,,,,,"Los honorarios del tribunal arbitral; los gastos de viaje y demás expensas realizadas por los árbitros; costo de la asesoría pericial o de cualquier otra asistencia requerida por el tribunal arbitral; gastos de viaje y otras expensas realizadas por los testigos, entre otros, siempre que sean aprobados por el tribunal arbitral.",,
abierta,¿A qué se refiere la Competencia del Tribunal Arbitral?,Derecho,,,,,,,,"Se entiende renunciado este derecho si una parte prosigue el arbitraje sabiendo que no se ha cumplido alguna disposición de las normas contenidas en el Código de Comercio, Título IV, del que pueda apartarse, o se haya dejado de cumplir algún requisito del acuerdo de arbitraje.",,
abierta,¿Las partes del procedimiento arbitral gozaran de?,Derecho,,,,,,,,"El Tribunal Arbitral estará facultado para decidir sobre su propia competencia, incluso sobre las excepciones relativas a la existencia o validez del acuerdo de arbitraje. La decisión de un tribunal arbitral declarando nulo un contrato, no entrañará por ese solo hecho la nulidad de la cláusula compromisoria.",,
abierta,En el caso de no haber acuerdo de las partes el Tribunal Arbitral que sucederá?,Derecho,,,,,,,, Igualdad.  Plena oportunidad para hacer valer sus derechos.  Libertad para convenir el procedimiento a que se haya de ajustar el Tribunal Arbitral en sus actuaciones.  Libertad para determinar el lugar del arbitraje.  Determinar el idioma.  El inicio de las actuaciones arbitrales,,
abierta,¿A qué se refiere Pronunciamiento del Laudo y Terminación de las Actuaciones del Tribunal Arbitral?,Derecho,,,,,,,," Determinará el lugar del arbitraje, atendiendo las circunstancias del caso, inclusive las conveniencias de las partes.  Podrá, salvo acuerdo en contrario de las partes, reunirse en cualquier lugar que estime apropiado para celebrar deliberaciones entre sus miembros, oír a las partes, a los testigos, o a los peritos, o para examinar mercancías u otros bienes o documentos.  Determinar la admisibilidad, pertinencia y valor de las pruebas.  Determinar el inicio de las actuaciones arbitrales, en la fecha en que el demandado haya recibido el requerimiento de someter esa controversia al arbitraje.  A falta de tal acuerdo, el tribunal arbitral determinará el o los idiomas que hayan de emplearse en las actuaciones; podrá ordenar que cualquier prueba documental vaya acompañada de una traducción a uno de los idiomas convenidos por las partes o determinados por el tribunal arbitral.",,
